Transaction,Items
A7757,other vegetables
A7757,photo/film
A7757,shopping bags
A7757,soda
A7758,bottled beer
A7758,butter milk
A7758,canned fish
A7758,frankfurter
A7758,root vegetables
A7759,coffee
A7759,domestic eggs
A7759,napkins
A7759,newspapers
A7759,sausage
A7759,shopping bags
A7759,sugar
A7759,whole milk
A7760,brown bread
A7760,condensed milk
A7760,hamburger meat
A7760,meat
A7760,onions
A7760,other vegetables
A7761,fruit/vegetable juice
A7761,hygiene articles
A7761,oil
A7761,pickled vegetables
A7761,salty snack
A7761,yogurt
A7762,canned beer
A7762,cookware
A7763,cream cheese 
A7763,frozen meals
A7763,shopping bags
A7763,whole milk
A7763,yogurt
A7764,other vegetables
A7764,sausage
A7765,frankfurter
A7765,other vegetables
A7766,citrus fruit
A7766,cleaner
A7766,frankfurter
A7766,other vegetables
A7766,vinegar
A7766,whole milk
A7766,yogurt
A7766,zwieback
A7767,brown bread
A7767,butter milk
A7767,citrus fruit
A7767,mustard
A7767,popcorn
A7767,root vegetables
A7767,sausage
A7767,shopping bags
A7767,tropical fruit
A7768,candles
A7768,chocolate
A7768,citrus fruit
A7768,dessert
A7768,dishes
A7768,other vegetables
A7768,pastry
A7768,root vegetables
A7769,frozen meals
A7769,napkins
A7769,soda
A7770,chewing gum
A7770,citrus fruit
A7770,frozen meals
A7770,photo/film
A7770,sausage
A7770,sliced cheese
A7770,white bread
A7770,whole milk
A7771,brown bread
A7771,flower (seeds)
A7771,whole milk
A7772,bottled beer
A7772,brown bread
A7772,ham
A7772,pickled vegetables
A7772,shopping bags
A7772,sliced cheese
A7772,spread cheese
A7772,whole milk
A7773,cling film/bags
A7774,chicken
A7775,red/blush wine
A7776,bottled water
A7776,chicken
A7776,fruit/vegetable juice
A7776,grapes
A7776,sliced cheese
A7776,whole milk
A7776,yogurt
A7777,dessert
A7777,hamburger meat
A7777,other vegetables
A7777,rolls/buns
A7777,root vegetables
A7778,bottled water
A7778,soda
A7779,curd
A7779,whipped/sour cream
A7780,frankfurter
A7780,ketchup
A7780,rolls/buns
A7780,soda
A7781,liquor (appetizer)
A7781,shopping bags
A7781,turkey
A7781,whole milk
A7782,prosecco
A7782,rolls/buns
A7782,salty snack
A7782,specialty bar
A7782,tropical fruit
A7782,whole milk
A7783,brown bread
A7783,margarine
A7783,other vegetables
A7783,shopping bags
A7783,whipped/sour cream
A7783,yogurt
A7784,bottled water
A7784,candy
A7784,pip fruit
A7785,bottled beer
A7785,meat
A7785,rolls/buns
A7785,soda
A7786,beef
A7786,other vegetables
A7786,pastry
A7786,root vegetables
A7786,sausage
A7786,shopping bags
A7786,soda
A7786,white bread
A7787,mayonnaise
A7787,shopping bags
A7787,white wine
A7788,male cosmetics
A7788,shopping bags
A7788,soda
A7788,specialty chocolate
A7789,pork
A7790,rolls/buns
A7791,soda
A7792,rolls/buns
A7792,whole milk
A7793,berries
A7794,ham
A7795,liquor
A7795,rolls/buns
A7796,canned beer
A7796,rolls/buns
A7797,brown bread
A7797,fruit/vegetable juice
A7797,onions
A7797,rolls/buns
A7797,whole milk
A7797,yogurt
A7798,baking powder
A7798,domestic eggs
A7798,newspapers
A7798,whole milk
A7798,yogurt
A7799,bottled water
A7799,cling film/bags
A7799,condensed milk
A7799,margarine
A7799,rolls/buns
A7799,sliced cheese
A7799,soda
A7799,yogurt
A7800,rolls/buns
A7801,whole milk
A7802,rolls/buns
A7803,bottled beer
A7803,rolls/buns
A7804,berries
A7804,butter
A7804,chocolate
A7804,house keeping products
A7804,other vegetables
A7804,pip fruit
A7804,soda
A7804,yogurt
A7805,frankfurter
A7805,fruit/vegetable juice
A7805,napkins
A7805,newspapers
A7805,sugar
A7805,whipped/sour cream
A7806,frozen vegetables
A7806,grapes
A7806,hard cheese
A7806,misc. beverages
A7806,newspapers
A7806,other vegetables
A7806,rolls/buns
A7806,turkey
A7807,bottled beer
A7807,liquor (appetizer)
A7807,newspapers
A7807,onions
A7807,other vegetables
A7807,roll products 
A7808,beef
A7808,frozen vegetables
A7808,other vegetables
A7808,pip fruit
A7808,rolls/buns
A7808,whole milk
A7809,berries
A7809,canned beer
A7809,citrus fruit
A7809,napkins
A7809,rolls/buns
A7809,sausage
A7809,specialty bar
A7809,whipped/sour cream
A7810,bottled beer
A7810,other vegetables
A7810,soda
A7810,soft cheese
A7811,berries
A7811,beverages
A7811,chicken
A7811,dishes
A7811,sugar
A7811,tropical fruit
A7811,whipped/sour cream
A7811,whole milk
A7812,beef
A7812,bottled water
A7812,butter
A7812,curd
A7812,grapes
A7812,hygiene articles
A7812,napkins
A7812,other vegetables
A7812,pastry
A7812,pip fruit
A7812,pork
A7812,sausage
A7812,whole milk
A7812,yogurt
A7813,coffee
A7813,hygiene articles
A7813,pip fruit
A7813,rolls/buns
A7813,tropical fruit
A7813,whole milk
A7814,butter
A7814,napkins
A7814,pasta
A7814,root vegetables
A7814,soda
A7814,tropical fruit
A7815,coffee
A7815,curd cheese
A7815,pip fruit
A7815,UHT-milk
A7816,soda
A7816,yogurt
A7817,butter
A7817,coffee
A7817,curd
A7817,pudding powder
A7817,root vegetables
A7817,tropical fruit
A7817,whole milk
A7817,yogurt
A7818,canned beer
A7818,soda
A7819,rolls/buns
A7819,soda
A7820,condensed milk
A7821,cooking chocolate
A7821,domestic eggs
A7821,margarine
A7821,pastry
A7822,candles
A7823,brown bread
A7823,butter milk
A7823,pastry
A7824,curd
A7824,semi-finished bread
A7824,whole milk
A7825,beef
A7825,cat food
A7825,herbs
A7825,pickled vegetables
A7825,whole milk
A7826,beef
A7826,berries
A7826,brown bread
A7826,curd
A7826,meat
A7826,other vegetables
A7826,UHT-milk
A7826,whipped/sour cream
A7826,yogurt
A7827,citrus fruit
A7827,domestic eggs
A7827,whole milk
A7828,beef
A7828,brown bread
A7828,butter
A7828,cake bar
A7828,hamburger meat
A7828,hard cheese
A7828,herbs
A7828,oil
A7828,other vegetables
A7828,pip fruit
A7828,rolls/buns
A7828,root vegetables
A7828,tropical fruit
A7828,waffles
A7828,whipped/sour cream
A7828,whole milk
A7829,soda
A7829,sugar
A7829,UHT-milk
A7830,baking powder
A7830,berries
A7830,chocolate
A7830,dog food
A7830,flour
A7830,whole milk
A7831,rolls/buns
A7832,beverages
A7832,bottled water
A7832,butter milk
A7832,newspapers
A7832,soda
A7832,whole milk
A7832,yogurt
A7833,pork
A7833,whole milk
A7834,candles
A7835,brown bread
A7835,dishes
A7835,other vegetables
A7835,pastry
A7835,pork
A7835,rolls/buns
A7835,sugar
A7835,whipped/sour cream
A7836,detergent
A7836,salt
A7837,brown bread
A7837,citrus fruit
A7837,frozen meals
A7837,rolls/buns
A7837,tropical fruit
A7837,whole milk
A7838,frozen vegetables
A7838,other vegetables
A7838,whole milk
A7839,pastry
A7840,waffles
A7841,curd
A7841,pastry
A7841,rolls/buns
A7842,detergent
A7842,oil
A7842,rolls/buns
A7842,shopping bags
A7842,whole milk
A7843,baking powder
A7843,bottled beer
A7843,detergent
A7843,frozen vegetables
A7843,other vegetables
A7843,rolls/buns
A7843,root vegetables
A7843,sausage
A7843,white bread
A7844,fruit/vegetable juice
A7844,long life bakery product
A7844,soda
A7845,brown bread
A7845,ice cream
A7845,napkins
A7845,pastry
A7846,bottled water
A7846,brown bread
A7846,butter milk
A7846,tropical fruit
A7846,whole milk
A7847,domestic eggs
A7847,ham
A7847,hard cheese
A7847,margarine
A7847,other vegetables
A7847,pip fruit
A7847,root vegetables
A7847,whipped/sour cream
A7847,whole milk
A7848,chocolate
A7848,instant coffee
A7848,meat
A7848,newspapers
A7848,rolls/buns
A7848,soda
A7848,tropical fruit
A7849,berries
A7849,domestic eggs
A7849,rolls/buns
A7849,yogurt
A7850,flower (seeds)
A7850,long life bakery product
A7850,other vegetables
A7850,rolls/buns
A7850,whole milk
A7851,beef
A7851,white bread
A7852,bottled beer
A7853,butter
A7853,canned beer
A7853,cat food
A7853,hygiene articles
A7853,pastry
A7853,shopping bags
A7854,rolls/buns
A7854,soap
A7854,white bread
A7854,whole milk
A7855,citrus fruit
A7855,snack products
A7855,whole milk
A7856,frankfurter
A7856,tropical fruit
A7856,whole milk
A7857,bottled water
A7857,chewing gum
A7857,chicken
A7857,cream cheese 
A7857,dessert
A7857,onions
A7857,other vegetables
A7857,pastry
A7857,sausage
A7857,shopping bags
A7857,soda
A7857,tropical fruit
A7857,UHT-milk
A7857,waffles
A7857,whipped/sour cream
A7858,hygiene articles
A7859,baking powder
A7859,beef
A7859,berries
A7859,bottled beer
A7859,citrus fruit
A7859,detergent
A7859,dog food
A7859,frankfurter
A7859,frozen vegetables
A7859,fruit/vegetable juice
A7859,hard cheese
A7859,oil
A7859,other vegetables
A7859,pastry
A7859,pip fruit
A7859,sausage
A7859,seasonal products
A7859,soap
A7859,specialty chocolate
A7859,whole milk
A7860,shopping bags
A7861,beef
A7861,margarine
A7862,canned beer
A7863,dessert
A7863,frankfurter
A7863,margarine
A7863,napkins
A7863,pork
A7863,specialty fat
A7863,UHT-milk
A7864,beef
A7864,berries
A7864,frankfurter
A7864,other vegetables
A7864,whole milk
A7865,specialty bar
A7865,whole milk
A7866,beef
A7866,other vegetables
A7866,pastry
A7866,rolls/buns
A7866,soap
A7867,canned beer
A7868,canned beer
A7869,cocoa drinks
A7869,newspapers
A7869,pastry
A7869,whole milk
A7870,bottled beer
A7870,instant coffee
A7870,whole milk
A7871,frozen vegetables
A7871,ham
A7871,rolls/buns
A7871,seasonal products
A7871,whipped/sour cream
A7872,brandy
A7873,bottled water
A7873,coffee
A7873,frankfurter
A7873,grapes
A7873,yogurt
A7874,butter milk
A7874,frozen meals
A7874,other vegetables
A7874,root vegetables
A7874,whole milk
A7875,hygiene articles
A7876,bottled water
A7876,chewing gum
A7876,hamburger meat
A7876,packaged fruit/vegetables
A7876,rolls/buns
A7876,salty snack
A7876,whipped/sour cream
A7876,whole milk
A7877,newspapers
A7877,red/blush wine
A7877,sausage
A7878,bottled water
A7878,canned beer
A7878,curd
A7878,flour
A7878,meat
A7878,pudding powder
A7878,sliced cheese
A7878,soda
A7878,sugar
A7878,whole milk
A7879,beverages
A7879,pastry
A7879,processed cheese
A7879,specialty bar
A7879,tropical fruit
A7879,waffles
A7879,whole milk
A7880,bottled beer
A7880,coffee
A7880,frozen dessert
A7880,onions
A7880,other vegetables
A7880,root vegetables
A7880,whole milk
A7881,coffee
A7881,pip fruit
A7882,yogurt
A7883,curd
A7883,root vegetables
A7883,whole milk
A7883,yogurt
A7884,canned beer
A7885,cereals
A7885,other vegetables
A7885,pork
A7885,whole milk
A7886,brown bread
A7886,root vegetables
A7886,shopping bags
A7886,yogurt
A7887,bottled water
A7887,packaged fruit/vegetables
A7887,pastry
A7887,sausage
A7887,soups
A7887,UHT-milk
A7888,chocolate
A7889,canned fish
A7889,citrus fruit
A7889,cream cheese 
A7889,sliced cheese
A7889,soft cheese
A7889,whole milk
A7890,chicken
A7890,pastry
A7891,bottled beer
A7891,bottled water
A7891,whole milk
A7892,packaged fruit/vegetables
A7893,dessert
A7893,whole milk
A7894,beef
A7894,canned beer
A7894,sugar
A7895,ham
A7895,tropical fruit
A7896,newspapers
A7897,brown bread
A7897,domestic eggs
A7897,frankfurter
A7897,hygiene articles
A7897,ketchup
A7897,processed cheese
A7897,soda
A7897,white bread
A7898,canned beer
A7898,coffee
A7898,semi-finished bread
A7898,whole milk
A7899,curd
A7899,pip fruit
A7899,sausage
A7899,whole milk
A7899,yogurt
A7900,brandy
A7900,canned beer
A7900,chocolate
A7900,coffee
A7900,domestic eggs
A7900,rolls/buns
A7900,shopping bags
A7901,dishes
A7902,beef
A7902,frozen fish
A7902,margarine
A7902,newspapers
A7902,onions
A7902,pork
A7902,rolls/buns
A7902,salty snack
A7902,sugar
A7902,UHT-milk
A7902,yogurt
A7903,cake bar
A7903,cream cheese 
A7903,oil
A7903,tropical fruit
A7903,whole milk
A7904,chewing gum
A7904,newspapers
A7904,syrup
A7904,yogurt
A7905,chocolate marshmallow
A7905,flour
A7905,hamburger meat
A7905,newspapers
A7905,root vegetables
A7905,whipped/sour cream
A7905,whole milk
A7906,canned beer
A7907,candy
A7907,chocolate
A7907,pet care
A7907,soda
A7908,beef
A7908,berries
A7908,whipped/sour cream
A7908,yogurt
A7909,chicken
A7909,cream cheese 
A7909,napkins
A7909,root vegetables
A7909,yogurt
A7910,frozen vegetables
A7910,shopping bags
A7910,yogurt
A7911,sugar
A7912,newspapers
A7913,frozen meals
A7913,hard cheese
A7914,beef
A7914,bottled water
A7914,root vegetables
A7915,beverages
A7915,domestic eggs
A7915,misc. beverages
A7916,beef
A7916,cat food
A7916,chocolate
A7916,hygiene articles
A7916,newspapers
A7916,pastry
A7916,rolls/buns
A7916,shopping bags
A7916,waffles
A7916,whole milk
A7917,rolls/buns
A7918,baking powder
A7918,detergent
A7918,flower (seeds)
A7918,shopping bags
A7918,whole milk
A7918,yogurt
A7919,chicken
A7920,domestic eggs
A7920,hamburger meat
A7920,honey
A7920,root vegetables
A7920,sausage
A7920,semi-finished bread
A7920,white bread
A7920,whole milk
A7921,citrus fruit
A7921,grapes
A7922,red/blush wine
A7922,sparkling wine
A7923,whole milk
A7924,canned beer
A7924,other vegetables
A7924,pip fruit
A7925,newspapers
A7925,root vegetables
A7925,tropical fruit
A7925,turkey
A7925,whole milk
A7926,bottled water
A7926,frankfurter
A7926,long life bakery product
A7926,margarine
A7926,red/blush wine
A7927,canned beer
A7928,chocolate
A7928,pastry
A7928,soda
A7929,bottled water
A7929,brandy
A7929,whisky
A7930,bottled beer
A7930,brown bread
A7930,hard cheese
A7930,hygiene articles
A7930,newspapers
A7930,shopping bags
A7930,whole milk
A7931,citrus fruit
A7931,newspapers
A7931,yogurt
A7932,canned fish
A7932,dessert
A7932,fruit/vegetable juice
A7932,shopping bags
A7932,soda
A7932,whole milk
A7932,yogurt
A7933,bottled beer
A7933,brandy
A7933,chocolate
A7933,shopping bags
A7933,specialty chocolate
A7933,whisky
A7934,chocolate
A7934,liquor
A7934,salty snack
A7934,seasonal products
A7934,shopping bags
A7934,specialty bar
A7934,specialty chocolate
A7935,bottled beer
A7935,candy
A7935,chocolate
A7935,coffee
A7935,curd
A7935,shopping bags
A7935,soda
A7936,domestic eggs
A7936,fruit/vegetable juice
A7936,margarine
A7936,other vegetables
A7936,whole milk
A7937,chocolate
A7937,nuts/prunes
A7937,soda
A7938,ice cream
A7938,liqueur
A7938,oil
A7938,other vegetables
A7938,shopping bags
A7938,specialty chocolate
A7939,bottled water
A7939,canned beer
A7939,fruit/vegetable juice
A7939,UHT-milk
A7940,dental care
A7940,domestic eggs
A7940,frozen fish
A7940,hygiene articles
A7940,misc. beverages
A7940,pork
A7940,shopping bags
A7940,sugar
A7941,canned beer
A7941,rolls/buns
A7941,sausage
A7941,soft cheese
A7942,beverages
A7943,pastry
A7943,soda
A7943,specialty bar
A7944,domestic eggs
A7944,long life bakery product
A7944,napkins
A7944,rolls/buns
A7944,root vegetables
A7944,whole milk
A7944,yogurt
A7945,kitchen towels
A7945,root vegetables
A7945,spices
A7946,beef
A7946,canned fruit
A7946,chocolate
A7946,newspapers
A7946,other vegetables
A7946,root vegetables
A7946,soda
A7946,white bread
A7947,bathroom cleaner
A7948,brown bread
A7948,canned fish
A7948,cling film/bags
A7948,cream cheese 
A7948,pastry
A7948,pickled vegetables
A7948,rolls/buns
A7948,UHT-milk
A7948,yogurt
A7949,domestic eggs
A7949,frankfurter
A7949,frozen fish
A7949,whole milk
A7949,yogurt
A7950,curd cheese
A7950,frozen meals
A7951,canned beer
A7951,cream cheese 
A7951,domestic eggs
A7951,long life bakery product
A7951,margarine
A7951,shopping bags
A7951,whole milk
A7952,beverages
A7952,canned beer
A7952,dessert
A7952,frozen vegetables
A7952,grapes
A7952,yogurt
A7953,bottled beer
A7953,bottled water
A7954,butter milk
A7954,sliced cheese
A7955,rolls/buns
A7955,sliced cheese
A7955,specialty chocolate
A7956,chocolate
A7956,fruit/vegetable juice
A7957,female sanitary products
A7958,canned beer
A7958,rolls/buns
A7959,canned beer
A7960,butter milk
A7960,cream cheese 
A7960,pip fruit
A7960,rolls/buns
A7961,butter
A7961,chocolate
A7961,pip fruit
A7961,rolls/buns
A7962,brown bread
A7962,rolls/buns
A7963,beef
A7964,bottled beer
A7964,frozen fish
A7965,soda
A7965,specialty chocolate
A7966,canned beer
A7967,tropical fruit
A7968,canned fish
A7968,packaged fruit/vegetables
A7969,rolls/buns
A7970,canned beer
A7971,baking powder
A7971,butter
A7971,domestic eggs
A7971,flour
A7971,soups
A7972,berries
A7972,soda
A7972,waffles
A7973,candles
A7973,canned beer
A7973,root vegetables
A7973,shopping bags
A7974,brown bread
A7974,kitchen towels
A7974,meat
A7974,misc. beverages
A7974,soda
A7975,brown bread
A7976,citrus fruit
A7976,coffee
A7976,light bulbs
A7976,pastry
A7976,sauces
A7976,UHT-milk
A7976,yogurt
A7977,candy
A7977,popcorn
A7977,specialty bar
A7977,specialty chocolate
A7977,whole milk
A7978,bottled beer
A7978,liquor
A7978,red/blush wine
A7978,shopping bags
A7978,soda
A7979,canned beer
A7979,other vegetables
A7979,packaged fruit/vegetables
A7979,red/blush wine
A7979,rolls/buns
A7979,root vegetables
A7980,soda
A7980,tropical fruit
A7981,bottled water
A7981,butter
A7981,frozen vegetables
A7981,fruit/vegetable juice
A7981,other vegetables
A7981,root vegetables
A7981,sugar
A7981,whole milk
A7982,grapes
A7982,salty snack
A7983,long life bakery product
A7983,margarine
A7984,beef
A7984,dog food
A7984,frozen meals
A7985,margarine
A7985,rolls/buns
A7985,sparkling wine
A7985,vinegar
A7985,yogurt
A7986,butter
A7986,long life bakery product
A7986,pastry
A7986,shopping bags
A7987,bottled water
A7987,rolls/buns
A7987,specialty chocolate
A7988,chewing gum
A7988,ham
A7988,hard cheese
A7988,other vegetables
A7988,pastry
A7989,frankfurter
A7989,margarine
A7989,rolls/buns
A7989,whole milk
A7989,yogurt
A7990,brown bread
A7990,domestic eggs
A7990,long life bakery product
A7990,mayonnaise
A7990,oil
A7990,other vegetables
A7990,processed cheese
A7990,root vegetables
A7990,shopping bags
A7990,soda
A7990,whole milk
A7991,brown bread
A7991,salty snack
A7992,chewing gum
A7992,curd
A7992,flour
A7992,fruit/vegetable juice
A7992,hamburger meat
A7992,hard cheese
A7992,hygiene articles
A7992,Instant food products
A7992,margarine
A7992,napkins
A7992,pasta
A7992,sugar
A7993,berries
A7993,butter milk
A7993,frankfurter
A7993,rolls/buns
A7993,specialty cheese
A7993,tropical fruit
A7993,whipped/sour cream
A7993,yogurt
A7994,beef
A7994,coffee
A7994,curd
A7994,frozen dessert
A7994,frozen vegetables
A7994,newspapers
A7994,rolls/buns
A7994,shopping bags
A7995,bottled beer
A7995,bottled water
A7995,frozen potato products
A7995,ice cream
A7995,napkins
A7995,root vegetables
A7995,shopping bags
A7995,soda
A7995,specialty bar
A7995,UHT-milk
A7996,butter milk
A7996,napkins
A7996,specialty bar
A7997,curd
A7997,other vegetables
A7997,pork
A7997,rolls/buns
A7997,root vegetables
A7997,sausage
A7997,soda
A7997,tropical fruit
A7997,whole milk
A7998,chocolate
A7998,pastry
A7998,soda
A7998,tropical fruit
A7999,canned beer
A8000,brown bread
A8000,sausage
A8000,whole milk
A8001,soda
A8002,ketchup
A8002,shopping bags
A8002,tropical fruit
A8003,tropical fruit
A8004,frozen meals
A8004,pastry
A8004,rolls/buns
A8004,soda
A8004,sugar
A8004,whole milk
A8005,canned beer
A8005,meat
A8005,nuts/prunes
A8006,beef
A8006,newspapers
A8006,root vegetables
A8006,waffles
A8007,chewing gum
A8007,seasonal products
A8008,ice cream
A8009,margarine
A8009,other vegetables
A8009,red/blush wine
A8009,soft cheese
A8009,specialty cheese
A8010,frozen dessert
A8011,bottled beer
A8011,rolls/buns
A8012,rolls/buns
A8012,tropical fruit
A8013,rolls/buns
A8013,sausage
A8013,soda
A8014,fruit/vegetable juice
A8015,cocoa drinks
A8015,shopping bags
A8015,whole milk
A8016,grapes
A8016,other vegetables
A8016,root vegetables
A8016,white bread
A8016,yogurt
A8017,margarine
A8017,rolls/buns
A8018,instant coffee
A8018,meat spreads
A8018,other vegetables
A8018,soda
A8018,whipped/sour cream
A8018,whole milk
A8018,yogurt
A8019,beverages
A8019,butter milk
A8019,canned vegetables
A8019,citrus fruit
A8019,frozen fish
A8019,frozen vegetables
A8019,ham
A8019,margarine
A8019,oil
A8019,other vegetables
A8019,pip fruit
A8019,pork
A8019,root vegetables
A8019,sliced cheese
A8020,candles
A8020,dish cleaner
A8020,yogurt
A8021,candles
A8021,margarine
A8021,sausage
A8021,waffles
A8021,whole milk
A8022,cookware
A8023,chocolate
A8023,chocolate marshmallow
A8023,pastry
A8024,beverages
A8024,fruit/vegetable juice
A8024,rolls/buns
A8025,bottled beer
A8026,tropical fruit
A8026,whole milk
A8027,coffee
A8027,pastry
A8027,rolls/buns
A8027,specialty chocolate
A8027,tropical fruit
A8027,whole milk
A8027,yogurt
A8028,whole milk
A8029,canned beer
A8029,margarine
A8029,napkins
A8029,pork
A8029,rolls/buns
A8030,canned beer
A8031,frozen potato products
A8031,pastry
A8031,pork
A8031,rolls/buns
A8031,soda
A8031,white wine
A8032,ice cream
A8032,specialty bar
A8033,ice cream
A8034,packaged fruit/vegetables
A8034,whipped/sour cream
A8035,bottled water
A8035,brown bread
A8035,frankfurter
A8035,hard cheese
A8035,pastry
A8035,seasonal products
A8035,shopping bags
A8035,spread cheese
A8035,UHT-milk
A8036,rolls/buns
A8036,specialty bar
A8036,yogurt
A8037,domestic eggs
A8037,other vegetables
A8037,pip fruit
A8037,pork
A8037,yogurt
A8038,fruit/vegetable juice
A8038,pastry
A8038,tropical fruit
A8039,brown bread
A8039,canned beer
A8039,red/blush wine
A8039,spread cheese
A8040,pastry
A8041,canned fruit
A8041,domestic eggs
A8041,mayonnaise
A8041,misc. beverages
A8041,other vegetables
A8041,pet care
A8041,sparkling wine
A8041,whipped/sour cream
A8041,yogurt
A8042,citrus fruit
A8042,pastry
A8043,domestic eggs
A8043,frankfurter
A8043,fruit/vegetable juice
A8043,mayonnaise
A8043,pip fruit
A8043,rolls/buns
A8043,shopping bags
A8043,sliced cheese
A8043,tropical fruit
A8044,beverages
A8044,butter milk
A8044,cereals
A8044,chicken
A8044,chocolate
A8044,hard cheese
A8044,house keeping products
A8044,napkins
A8044,onions
A8044,other vegetables
A8044,pastry
A8044,rolls/buns
A8044,sliced cheese
A8044,tropical fruit
A8044,yogurt
A8045,ham
A8045,rolls/buns
A8045,sausage
A8045,soda
A8045,white wine
A8046,bathroom cleaner
A8046,frankfurter
A8046,frozen vegetables
A8046,root vegetables
A8046,white bread
A8047,pastry
A8047,semi-finished bread
A8047,whole milk
A8048,bottled beer
A8048,chicken
A8048,citrus fruit
A8048,frankfurter
A8048,herbs
A8048,napkins
A8048,packaged fruit/vegetables
A8048,root vegetables
A8048,salt
A8048,sausage
A8048,sugar
A8048,whole milk
A8049,bottled beer
A8049,shopping bags
A8049,soda
A8050,coffee
A8050,sausage
A8050,shopping bags
A8050,soda
A8050,white bread
A8051,specialty chocolate
A8051,whole milk
A8052,cat food
A8052,chocolate
A8052,dog food
A8052,napkins
A8052,soda
A8052,whole milk
A8053,brown bread
A8053,sparkling wine
A8054,UHT-milk
A8055,hamburger meat
A8055,napkins
A8055,other vegetables
A8056,condensed milk
A8056,newspapers
A8056,other vegetables
A8056,soda
A8057,chocolate
A8057,coffee
A8057,shopping bags
A8057,whole milk
A8058,canned beer
A8058,chocolate
A8058,waffles
A8059,canned beer
A8060,male cosmetics
A8060,napkins
A8061,bottled beer
A8062,newspapers
A8063,whole milk
A8064,canned beer
A8064,yogurt
A8065,frozen meals
A8066,other vegetables
A8067,whole milk
A8068,coffee
A8068,flower (seeds)
A8068,other vegetables
A8068,whipped/sour cream
A8068,whole milk
A8069,soda
A8070,curd
A8070,dessert
A8070,dishes
A8070,rolls/buns
A8070,seasonal products
A8071,ice cream
A8071,prosecco
A8071,whole milk
A8072,bottled water
A8072,canned beer
A8072,shopping bags
A8072,specialty bar
A8072,white wine
A8073,citrus fruit
A8073,prosecco
A8073,shopping bags
A8073,specialty bar
A8074,domestic eggs
A8075,newspapers
A8076,berries
A8076,dessert
A8076,hamburger meat
A8076,shopping bags
A8076,whipped/sour cream
A8077,detergent
A8078,cookware
A8079,detergent
A8079,flower (seeds)
A8079,frozen vegetables
A8079,herbs
A8079,pork
A8079,rolls/buns
A8079,root vegetables
A8079,sweet spreads
A8079,whole milk
A8080,canned beer
A8081,bottled water
A8081,cream cheese 
A8081,pastry
A8081,sausage
A8081,tropical fruit
A8082,cat food
A8082,domestic eggs
A8082,frozen meals
A8082,rolls/buns
A8082,soft cheese
A8083,canned fruit
A8084,berries
A8084,brown bread
A8084,canned fish
A8084,cream cheese 
A8084,frankfurter
A8084,frozen fish
A8084,frozen vegetables
A8084,fruit/vegetable juice
A8084,ham
A8084,kitchen towels
A8084,meat
A8084,pet care
A8084,pip fruit
A8084,sauces
A8084,sliced cheese
A8084,soft cheese
A8084,specialty bar
A8084,sugar
A8084,sweet spreads
A8084,UHT-milk
A8084,white bread
A8085,cling film/bags
A8085,frankfurter
A8085,rolls/buns
A8085,shopping bags
A8085,whole milk
A8086,berries
A8086,specialty cheese
A8086,yogurt
A8087,ice cream
A8088,meat
A8088,sausage
A8089,roll products 
A8089,whole milk
A8089,yogurt
A8090,UHT-milk
A8091,whole milk
A8092,frozen vegetables
A8092,meat
A8092,soda
A8093,baking powder
A8093,beef
A8093,citrus fruit
A8093,cream cheese 
A8093,detergent
A8093,other vegetables
A8093,rice
A8093,rolls/buns
A8093,root vegetables
A8093,tropical fruit
A8093,vinegar
A8093,whipped/sour cream
A8093,whole milk
A8094,coffee
A8094,hygiene articles
A8094,salt
A8094,softener
A8094,specialty bar
A8094,yogurt
A8095,canned beer
A8095,shopping bags
A8096,chocolate
A8096,grapes
A8097,whole milk
A8098,domestic eggs
A8098,whole milk
A8099,canned beer
A8100,pip fruit
A8100,tropical fruit
A8101,bottled water
A8101,dish cleaner
A8101,dog food
A8101,oil
A8101,onions
A8101,shopping bags
A8102,butter milk
A8102,cream cheese 
A8102,fruit/vegetable juice
A8102,whole milk
A8103,butter
A8103,chicken
A8104,other vegetables
A8104,roll products 
A8105,citrus fruit
A8105,hard cheese
A8106,white wine
A8107,bottled beer
A8107,bottled water
A8107,citrus fruit
A8107,cream cheese 
A8107,fruit/vegetable juice
A8107,grapes
A8107,pet care
A8107,pork
A8107,root vegetables
A8107,tropical fruit
A8108,whole milk
A8109,candy
A8109,hygiene articles
A8110,chicken
A8110,liquor (appetizer)
A8110,newspapers
A8110,shopping bags
A8110,soda
A8111,bottled water
A8111,butter milk
A8111,canned fish
A8111,citrus fruit
A8111,male cosmetics
A8111,sparkling wine
A8111,white bread
A8112,candy
A8112,grapes
A8112,long life bakery product
A8112,rolls/buns
A8113,rolls/buns
A8114,candy
A8114,canned vegetables
A8114,hamburger meat
A8114,onions
A8114,shopping bags
A8114,soda
A8114,tropical fruit
A8115,other vegetables
A8116,candy
A8117,beverages
A8117,other vegetables
A8117,red/blush wine
A8117,rolls/buns
A8117,sausage
A8117,shopping bags
A8117,specialty chocolate
A8118,onions
A8118,pork
A8118,yogurt
A8119,bathroom cleaner
A8119,cleaner
A8119,onions
A8119,other vegetables
A8119,tea
A8119,whipped/sour cream
A8119,whole milk
A8119,yogurt
A8120,beef
A8120,chocolate
A8120,citrus fruit
A8120,dog food
A8120,grapes
A8120,rolls/buns
A8120,root vegetables
A8121,bottled water
A8121,white wine
A8121,yogurt
A8122,sparkling wine
A8123,citrus fruit
A8124,semi-finished bread
A8125,soda
A8126,citrus fruit
A8126,frankfurter
